,id,title,company,location,postingdate,today,summary,salary,url
968,0eddb6b572c09829,Commerce Insights Lead,Mollie,Amsterdam,8 dagen geleden,2021-03-13,"Drive tooling decisions for increasing data availability, automation and data quality, working closely with sales enablement and commerce leadership.",,https://nl.indeed.com/rc/clk?jk=0eddb6b572c09829&fccid=c923e739678abf07&vjs=3
969,3dc94dca41b9efa2,Data Analytics Consultant,RIFF,Den Bosch,Meer dan 30 dagen geleden,2021-03-13,"3 jaar ervaring als web analist of meer;
Je bent een expert op het gebied van web analytics en data analyse.
Samen met je team zorg je ervoor dat RIFF de beste…",,https://nl.indeed.com/rc/clk?jk=3dc94dca41b9efa2&fccid=edb2590ae3c273f9&vjs=3
970,827f42b61b16e75f,Data Analist Business Intelligence Personal Banking,ABN AMRO Bank,Amsterdam,23 dagen geleden,2021-03-13,"Je bent een vakinhoudelijke ijzersterke Data Analist met een visie op data.
CoE BI is het eerste aanspreekpunt voor alle data gerelateerde vraagstukken en…",,https://nl.indeed.com/rc/clk?jk=827f42b61b16e75f&fccid=e89599deea2fe85c&vjs=3
971,7d4d58d35e7840ff,Analist / Associate Data Management & Pricing,APG,Amsterdam,Meer dan 30 dagen geleden,2021-03-13,"Gebruikmakend van je investering, data-kennis en kunde, audit je de data en verrijk je deze conform de met de klanten van de informatieproducten overeengekomen…",,https://nl.indeed.com/rc/clk?jk=7d4d58d35e7840ff&fccid=fc8cd61140cc1ba8&vjs=3
972,88d0fa9c7504ebf8,Senior Business Analist,De Wever,Tilburg,Meer dan 30 dagen geleden,2021-03-13,"Je neemt een initiërende rol in het opstellen en uitvoeren van de data- en informatiestrategie.
Als Senior Business Analist analyseer je de impact van nieuwe …",€3.557 - €4.744 per maand,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AtaeNKxVTkAha_7T0xi11zZbMDGPH5fpbvSOTf1yxiDdgD61DH9iSMqvgzZfhGwPOm65-cdYQSAoATE7DzV5m8Gf_zfU6bpQxwltdeXcwFiUDVqGbBw6zUnue5nZt95OlVenql-R2EUZw0cesKtYFjjDVF-_Nr6Q2keDiwrB1NfRXKWTVW9bxOQHQZkD2MeAZpMdfCVgJq-ahqB5RRckPpQ4GRUnK__fhQP41r1zWJNUBysAra9XzKltek4Vb8ZfQaul49C74nKoDWxGEgxVtOBGT2dJtEdFTermCqDSY-uQe3d_xVIQcBGWHC9JyAjpXB5nChyqo3pt5v9405-ASlSh4miFlehQ9EHHLtMicYxJ676x2ty0f_6hghqVR6l2RMd65JjV0Ct--MEpwdC7TmI2v3hEE7LfjCfhAsvZrrKwk4nJGvoZX4EQ68PxbC8CkPIQuKwQW8rjEgcyZrNzko-pix408hZ3k=&p=14&fvj=1&vjs=3
973,f6b47e4bdd6dc279,Business Analist Store Checkout & Payments,Action,Zwaagdijk-Oost,Meer dan 30 dagen geleden,2021-03-13,"Vanuit de data maak je analyses waarbij je op zoek gaat naar verbetermogelijkheden voor onze organisatie.
Ook ben je regelmatig in gesprek met bedrijfsleiders…",,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DTPuRezIx6XrRhV48eY0U5JVUnyGS4IaLeGC18Ki3yA0YTfpY_7bmmzwxcDFKLMFigWV5a2frHUkY8JBP-J9AlpS1I7d7DKv3s879qN7vqTiG-5DKBKnulmHAE3Sbn6L-s8kKiebDAGcJ1FWux11iFsV498ac1gh47G7TaMEeUlgX-uTKfARf_B-ZWBAZ9CgTDeUSNfyvWD8o2z7cVOqKSlo00ibOqJrkY4hMz-BC_gPzEmPNnGVhHideMsbCEU3DrPC25YJZ0FCqkqcJ0wbVc2VvZV9Za4JTZA_Podq9HqEShgA_qYr0XJikeyvHfabWCiuVxXbcRYBsVdL-EwZB6gn3gdXYvSMxHemkgugpBjAf_G33zb6Gi2jCwvCx0KL_z1UXLa92zEHSdnvQHrfsVsXSbOVHHz-PgPI1IsK022lAbQZAvIg-EHtA8dGcJ0f1npHeScJorKHG-ADB8EQ7QXRaMJ34PtqhxavllXAbq0b2a0M_zCPXUuEwWTKAez4dd3W4stZ0KAM3crUf61Gxg4DadUWLbpLXBGBkRAo0PbTkMfE5ym-G8rhTW1bPponfd2Cke4g5pIX6B06GD6nYzbLAXNoEQqXMzqb45AKZz3S_Wo9OgZKz5wMQJTaH6knLRkouDqcZYNKOPm46aZCStC7l1Xm7ooewMHgJF2nKncs2JU54fI5j7cxyfgz_N2Wh1hKmbrHgPt-UCdrdKDl7eYKp65RUBrZw=&p=15&fvj=0&vjs=3
974,a9749dd1260d0ccc,Traineeship: Data Analist,Createment,Eindhoven,11 dagen geleden,2021-03-13,"De data-wereld ligt aan jouw voeten.
Ervaring in data-analyse is niet nodig, wél breng je mee.
Gewoon omdat je hard werkt, IT, online marketing en data gaaf…",€2.500 per maand,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BQVpz0dABwcJxPL6ZF89l8aMZ4ujW6gW5aOiSkCGD8kFV8HXpgi727Omxjhihm0EipkcS3-z-sPOCnggwUtodXRHTnFvhTaezc0CL9YbpLO8q7F_4VL8cADy53OexmiVjyGk-BqxjpLnY4l7blENZlG_B-vU3dJLI_tJUKh0shmhbuyuLxjS2axwYwgWvtUK1lKA05OlWWfJtfKR5roS5rnOuq9JciQU40iX52PedhBW0Yp22G7h_EKvq2xEO-K2DkIi0S0BmfgWjUx6dy6C6Z12iUcJcIhZTl8rgX-M_s9uKn4e_pmVF5aAnxUqJzf7_3Sr5rrVuEiM38O4zzqqpaY2eBegf0cEAP0DxxR1oE-V4mhCo2WrBFi1DsacbWNLMBXbKEJzkx_IQUnIR0kGSJHG9FitJRRQUwnFcROOgEGd42NpnFr16DekUb8gpR5BSL6dZhySlvzAafNuqoOWKvz_5__O4yUuntt9CQj-vxDIO41aXTKz8_FcKxdLA8Lg8zuwwKKdFXlfE1Y68mgibrmhWSRhUWx2LpY8z4Q_IkZ93xnMSMayWcwM0_nnUvJq97vWK1Iz2GCS0hSaHVllg1XZ7I2DZEiQLtTlkh1Nl0CK45xtTtXU2wU3rHwT1A-fQSgS8bj6HVYQ==&p=16&fvj=0&vjs=3
975,54813bb6fcc05e03,Data Analist,TreeHouse,Rotterdam,18 dagen geleden,2021-03-13,Dit team is verantwoordelijk voor het verzamelen en waarborgen van de de kwaliteit van onze data en ons als organisatie helpen om deze data inzichtelijk te…,,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BbOies5qPN1BgKwdkTD8LtNSbl3vQGA32DWrLLWCjoLzVAWZwBSsl5ZoP9TMWGTon7uEA1ujWF9BV1O6X46CjsgekV17gmvPRwqz2bu8JBySiI6EfE5lT_Yna2NjSbpaF-1hgJ21d6yAUOA97_HZDiFqYs6m_mEKg6jqEZSeC6jUapfF_TIjT4GI32Oeh5pJDVPKBKpLlW_tHiT0xzuafxkOnld7VzX79Yt8Wb8VNKkMoJCriNKxGhweZmYoADFdLrXnVC8xBM-No-1IVuXmgo8BMY4FUQHLzO4IY-nsn7A59ssvUVawa-ITKGJXANgu-X08M4meuYWehXP2rZvxDbhMVWAnc9KuNqevifzuCKo496T91u-xXHTVtD31l4wEPDkNCUkkfHtDwvgKY5MWJh3g_lwhS1IvWY46o7TxodDbJYpT5KVpMCKoGV4CLBWJsqotsd3S7cLQ==&p=17&fvj=1&vjs=3
976,024641b602f7096c,Data Analist,Aon,Eindhoven,Meer dan 30 dagen geleden,2021-03-13,"Verzamelen van data uit zowel interne als externe bronnen (UWV, CPB, CBS).
Uitvoeren van analyses aan de hand van data, referentie-onderzoeken, gesprekken en…",€2.600 - €3.500 per maand,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BUr1ih89J8xlxnhfvrvaSPyfeHEUaTmnzB_AydzFDKnIiZ_IebOX6YnjJSMiF7dRLn9puMMVtEjWmhzpOVn_3hDp8cIFVXzTAYKweJColTCEpTwGwYCi6oDI3fy3ehYQTqneslOaS-XtBKDfnTdVm9nY_kfJykxt_ct73eT0qMGio9iPZMpankSRB02LNoFkIKW_u1qrOolBWPhSVkRaWG7EeFZQLqW8YvC01e11RWH6gTiqh-CWf9qwvUtHeQKIZwJTf1Dvo4_Cc0g-QqzemrT0pN84egRsUgefO4aghI9VIObO6YTxkLWyA8i6W_6IuW3SiXE1ZuTa_vnVuD4qlGj_6zd2NHZwmOwcIsAk5k7mllREBgMNqqm2SMksKh3S0QHwHqtTu2CT01dpHM-tuQmjXKiqrdu8CUP8UM4caSxXgP2F6iebEs4G_xqK0CjvcaEep7bRnDzl-0Stto6kbL5gJE6eEo9SRtwqtVodREJrTjTSZTJJMVXHZfAaTJH8cmFWHgMt5YrRyI_HAlJvQjpBRIS8KD4poOV9xALGad5ZK_G7N7vRtcjty236Fjtpje_jrW8l9jb1zop6Z6QByfSFTupaDF4Xrd5im7bmBytFgdoDU-AcygDra7rl_9Uvs=&p=18&fvj=0&vjs=3
977,f6b47e4bdd6dc279,Business Analist Store Checkout & Payments,Action,Zwaagdijk-Oost,Meer dan 30 dagen geleden,2021-03-13,"Vanuit de data maak je analyses waarbij je op zoek gaat naar verbetermogelijkheden voor onze organisatie.
Ook ben je regelmatig in gesprek met bedrijfsleiders…",,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DTPuRezIx6XrRhV48eY0U5JVUnyGS4IaLeGC18Ki3yA0YTfpY_7bmmzwxcDFKLMFigWV5a2frHUkY8JBP-J9AlpS1I7d7DKv3s879qN7vqTiG-5DKBKnulmHAE3Sbn6L-s8kKiebDAGcJ1FWux11iFsV498ac1gh47G7TaMEeUlgX-uTKfARf_B-ZWBAZ9CgTDeUSNfyvWD8o2z7cVOqKSlo00ibOqJrnZ8Is__yp9mPcgPBHRPuYP0e7EVf-NkDGJRNU3dg8JlzStJIwbkeYER85YXxgKscfVUxiBBodLQvXuQ2ZC7bQI9z-C3wQhOushYI4RnIef0R9mccqCO93Dc3LGJyL_kDtZoenUJ2MwPCmJC0-UTRf1yvTt44kQwzyMsd08uCMsXIxzZtOFwM7GH4SHcSLL3ELHUr3QdrBXTbsfghKIJaPHtFXjWrln7hqPiDXelAOzN90hnFpiL38jE7SZkwk2BWeJAPfNSCxkH9aWkKrukNlCXA32DX4Jjx35IPX3SrT7jgHdo8fvfFRXzSZOTrXSezxZWU8UODUw_FhPh1dLueDjWC4iHNNUmiDePhU1e5HtRkafCJHx4FUbxWUgq9A1RH6Fu8aJ4hQn5_3E998IiiTLaQ6BXEopg4RQRESp3dLCb2ZSesrCMhVeUhEJKbeBurNqZ0iy2YIerlV25EA0C4yPR-UNZHZv111l3KJpUM4xiO5G6C4r84cAuEMsiW_vYM0=&p=0&fvj=0&vjs=3
978,88d0fa9c7504ebf8,Senior Business Analist,De Wever,Tilburg,Meer dan 30 dagen geleden,2021-03-13,"Je neemt een initiërende rol in het opstellen en uitvoeren van de data- en informatiestrategie.
Als Senior Business Analist analyseer je de impact van nieuwe …",€3.557 - €4.744 per maand,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AtaeNKxVTkAha_7T0xi11zZbMDGPH5fpbvSOTf1yxiDdgD61DH9iSMqvgzZfhGwPOm65-cdYQSAoATE7DzV5m8Gf_zfU6bpQxwltdeXcwFiUDVqGbBw6zUnue5nZt95OlVenql-R2EUZw0cesKtYFjjDVF-_Nr6Q2keDiwrB1NfdoYyT3NDY9CXKnpaqQ71sHGfNTNSyTR1hL5fFYsW3xtxzDpUE0h2b2L88i96MhzJlSCsVLBXXeRLFQJQtJqfRTkAAfcUCfVBRz_KWOErUg41wygTMWYdlQpi01aaqnM3OTEzbzN8RtHwJmrjd9D8yaWSShwwjeZd97TgtotsvFo8KGOy1U6seHC7gYX2T2V4yrGfpmnip74CTJYWJj2F0cUNP85AiSHFY5LfM8R7nXcXrizMUdaCSws_BuHVgw2cUnuMJYClqmhQ-425FWGlm75i2RTLX4DNXhU_Ztl4BSbPLrhN2sdBxk=&p=1&fvj=1&vjs=3
