,id,title,company,location,postingdate,today,summary,salary,url
18,f30e06557a15cf1c,Junior Business Analist,Appnovation Technologies,Utrecht,22 dagen geleden,2021-03-16,"Appnovation Netherlands is looking for an ambitious business analyst!
Appnovation Nederland is op zoek naar een ambitieuze business analist!",,https://nl.indeed.com/rc/clk?jk=f30e06557a15cf1c&fccid=44fd14c53aec5d7e&vjs=3
19,3fc8896a14f38f14,Web Analyst,World Wide Lighting,Helmond,Zojuist geplaatst,2021-03-16,"For our fast growing e-commerce platform we are looking for a Tech Web Analyst.
World Wide Lighting is market leader when it comes to lighting.",,https://nl.indeed.com/rc/clk?jk=3fc8896a14f38f14&fccid=924b90e1be8ff1eb&vjs=3
20,d0c3eefa350256dc,Commercieel Business Analist,Bever,Pijnacker,12 dagen geleden,2021-03-16,"Het is een rol met veel vrijheid waarin je met de collega’s binnen de verschillende digitale domeinen intensief samenwerkt (digital marketing, online…",,https://nl.indeed.com/rc/clk?jk=d0c3eefa350256dc&fccid=20f2759ce6d1733c&vjs=3
21,b70206f84e6d1ee0,Data Analist Particulieren Schade,NN Insurance Belgium,Den Haag,7 dagen geleden,2021-03-16,"Ben jij onze nieuwe data analist?
Als data analist bij het team Pricing en Data bij Particulieren Schade ben je verantwoordelijk voor het ontwikkelen,…",€5.095 per maand,https://nl.indeed.com/rc/clk?jk=b70206f84e6d1ee0&fccid=24ec997c502b2e1a&vjs=3
22,99e2a445b186ca73,Marketing Specialist,WE Fashion,Utrecht,Meer dan 30 dagen geleden,2021-03-16,"Een creatieve (cijfermatige) analist die van alle (marketing) markten thuis is.
En heb je al meerdere jaren werkervaring binnen een sterke marketing gedreven…",,https://nl.indeed.com/rc/clk?jk=99e2a445b186ca73&fccid=362d8cf0b5d02023&vjs=3
23,ba7caf41cd13be35,Marketing Management Assistent (NL),Techwave Europe,Eindhoven,Meer dan 30 dagen geleden,2021-03-16,"Onderzoek naar nieuwe marketing- en communicatiestrategieën in samenwerking met de Vicepresident Europe.
Afgeronde bachelor in (voorkeur) marketing, business…",,https://nl.indeed.com/rc/clk?jk=ba7caf41cd13be35&fccid=2d9fe93e506baa23&vjs=3
24,9dbdb4d6bc3b51fd,Supply Chain Analyst,Michael Page,Breda,2 dagen geleden,2021-03-16,"Walraven Sax is een marketing-en verkooporganisatie met een breed pakket wijnen en gedistilleerde dranken.
Qua persoon denk je altijd in oplossingen.",€50.000 - €58.320 per jaar,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BQx9zSiyEqaPFd55WgSbrogcybLLMOvaJifgHohN9UOrFhrmu1MhjlwQlZpkmg6IjJEgTMFdXv1i4R26b2z7kdMKvSwIe6PIdBD7dznqF_LUKR72RRKEq-L0Zdr3VnYbGPBLmKgsEKQh_FcEsoq9cSWbs7x07NlTpRcll4h0-SEJQdd2rT6FH-yC5HEMbHgJ5JdzWR1d-7MSdsra2XwDgKjKDHbpQTTvHgLbUzEsrOGd55GY-lp1togWGh5kaCrRE99MmwRt1PQGaE4E3qG4XOQOKLuQet5JbpDxqwkriUXhFUUBaRR8mOuNLKqjECY60hNipyNFMcmE25iZfZIUwpuEJ51gZmtyy7GvcSJvSUZeHAySuzwJhwm3ssVSZ8fq-OoP9yx_e6b-FaUBWY8aAH3UGqMkavbl3dvvNbqUTwPTCRmwVhdombSM-nfIcUE8rXcgdCVetXNOm_TpWLy88AD7H9Zm1z6KAK0HPtyeysw-9bebvyefkk48nly2QNhlU=&p=9&fvj=1&vjs=3
25,a7858357877388d6,Data Analist,WeBlog Media B.V.,Groningen,5 dagen geleden,2021-03-16,"Dan willen we jou misschien wel als onze data analist!
In korte tijd zijn we met een in-house redactie, marketing- en development team uitgegroeid tot één van…",,https://nl.indeed.com/company/WeBlog-Media-B.V./jobs/Data-Analist-a7858357877388d6?fccid=14e0895a71b665cc&vjs=3
26,2daa46ecca1d675f,Junior Marketing Analyst,wehkamp,Zwolle,11 dagen geleden,2021-03-16,Als marketing analist zorg je ervoor dat we met de juiste analyses de customer journey van onze klanten nog beter weten te begrijpen en kunnen voorspellen.,,https://nl.indeed.com/rc/clk?jk=2daa46ecca1d675f&fccid=8ee03ff44561e4a7&vjs=3
27,b18653218d6bb2e6,Data analist,Searchresult,Den Bosch,Meer dan 30 dagen geleden,2021-03-16,"Als data analist (analytics specialist).
Als data analist (analytics specialist) ben je onderdeel van het overkoepelend data team van Searchresult, bestaande…",€2.400 - €3.500 per maand,https://nl.indeed.com/rc/clk?jk=b18653218d6bb2e6&fccid=91c8ef5b9a4f016f&vjs=3
28,bdcc6b92da2bdf5f,Marketing Intelligence Analyst,Sana Commerce,Rotterdam,Meer dan 30 dagen geleden,2021-03-16,"Experience in developing intelligent solutions like marketing attribution model.
We all have our own expertise and specialties, from sales and marketing to…",,https://nl.indeed.com/rc/clk?jk=bdcc6b92da2bdf5f&fccid=e39808dc8e4dff1d&vjs=3
29,9caa23166da2b603,Intern Research,Colliers International EMEA,Amsterdam Zuid,Vandaag,2021-03-16,"Wil jij ontdekken hoe het is om een analist te zijn die zich durft uit te spreken over de vastgoedmarkt van de toekomst?
Wat vragen we van jou?",,https://nl.indeed.com/rc/clk?jk=9caa23166da2b603&fccid=ad9a461c6934bf2c&vjs=3
30,502c76bac2427d81,Diagnostic Business Analist,DAF,Eindhoven,18 dagen geleden,2021-03-16,"Als diagnostic business analist ben je assertief, pro-actief en besluitvaardig.
Wij zijn op zoek naar een praktische, hands-on analist met organisatie- en…",,https://nl.indeed.com/rc/clk?jk=502c76bac2427d81&fccid=d10121115426893b&vjs=3
31,ef3e7a2862c669a8,Junior Data-analist,Turien & Co,Alkmaar,4 dagen geleden,2021-03-16,"Naast deze werkzaamheden verzorgen wij bovendien de schadebehandeling, marketing en verkoop.
Als junior Data-analist ontvang je een salaris van maximaal € 4.396…",€4.396 per maand,https://nl.indeed.com/rc/clk?jk=ef3e7a2862c669a8&fccid=a00f329fad70aa5f&vjs=3
32,adc436aef837b36c,Business Analyst,ALLSAFE Group B.V.,Weesp,Zojuist geplaatst,2021-03-16,"Minimaal 5 jaar relevante werkervaring als bijvoorbeeld business analist, data analist, BI Specialist of informatieanalist binnen een commerciële en…",,https://nl.indeed.com/company/ALLSAFE-Mini-Opslag/jobs/Business-Analyst-adc436aef837b36c?fccid=6bbfac3c14e85980&vjs=3
33,8e7205343590efa4,Digital Web Analist,WeKnowPeople,Den Bosch,Meer dan 30 dagen geleden,2021-03-16,"Solliciteer dan voor web analist via deze pagina.
Het team bestaat momenteel uit een (technisch) web analist, vijf online advertising specialisten (met ieder…",€4.000 per maand,https://nl.indeed.com/rc/clk?jk=8e7205343590efa4&fccid=d187429d6f430a1a&vjs=3
34,20adde329d453731,Data analist,Ascending People,Hengelo OV,24 dagen geleden,2021-03-16,"Met deze inzichten kunnen zij hun inkoop, product ontwikkeling en marketing optimaliseren.
Als data analist ben je nieuwsgierig en intrinsiek gemotiveerd om met…",,https://nl.indeed.com/rc/clk?jk=20adde329d453731&fccid=bcbe388a1c937e3b&vjs=3
35,3e65e635f33f4084,Data Analist,Close Contact BV,Schiphol,Meer dan 30 dagen geleden,2021-03-16,"Als data analist initieer je in de ontwikkeling en implementatie van nieuwe databasemarketingprocessen.
Je schrijft selecties op marketingdata met behulp van…",,https://nl.indeed.com/rc/clk?jk=3e65e635f33f4084&fccid=c78e8a8eff1a976d&vjs=3
36,5182236ff575c35e,Marketing Automation Analist,Promovendum,Dordrecht,Meer dan 30 dagen geleden,2021-03-16,"Ben jij een Database Marketeer of Marketing Intelligence Analist met een passie voor innovatie en heb je technische affiniteit?
Dat zien we graag anders!",,https://nl.indeed.com/rc/clk?jk=5182236ff575c35e&fccid=501aaeff3fab4f2b&vjs=3
